index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
38623;0.000522779111352;0.147715986917;villages_0_SpatialJoin2.shp;;;;BHADROIA;;;HIMACHALPRADESH;77542;HIMACHALPRADESH;2;HP;Himachal Pradesh
38640;0.000103384831101;0.0470039186997;villages_0_SpatialJoin2.shp;;;;TIKA SUKHNIAL;;;HIMACHALPRADESH;77559;HIMACHALPRADESH;2;HP;Himachal Pradesh
38641;0.000162044394398;0.060105131773;villages_0_SpatialJoin2.shp;;;;HARA KHASH;;;HIMACHALPRADESH;77560;HIMACHALPRADESH;2;HP;Himachal Pradesh
38643;9.43704320935e-05;0.0407456897987;villages_0_SpatialJoin2.shp;;;;TIKA GNAUSHERA;;;HIMACHALPRADESH;77562;HIMACHALPRADESH;2;HP;Himachal Pradesh
38672;0.000132527440822;0.062303265655;villages_0_SpatialJoin2.shp;;;;BAN KHAR;;;HIMACHALPRADESH;77591;HIMACHALPRADESH;2;HP;Himachal Pradesh
38677;3.60836482471e-05;0.0252462038053;villages_0_SpatialJoin2.shp;;;;CHAK JASWALAN;;;HIMACHALPRADESH;77596;HIMACHALPRADESH;2;HP;Himachal Pradesh
38681;0.000132094544174;0.0556200927136;villages_0_SpatialJoin2.shp;;;;TIKA MAROH;;;HIMACHALPRADESH;77600;HIMACHALPRADESH;2;HP;Himachal Pradesh
38688;1.45135348648e-05;0.0167819291865;villages_0_SpatialJoin2.shp;;;;PUNA;;;HIMACHALPRADESH;77607;HIMACHALPRADESH;2;HP;Himachal Pradesh
38701;0.000479000079136;0.110882177262;villages_0_SpatialJoin2.shp;;;;TIKA KAKRHUI;;;HIMACHALPRADESH;77620;HIMACHALPRADESH;2;HP;Himachal Pradesh
38708;0.000430598975814;0.099671454269;villages_0_SpatialJoin2.shp;;;;TIKA KHUKHIAL;;;HIMACHALPRADESH;77627;HIMACHALPRADESH;2;HP;Himachal Pradesh
38714;0.000217890230024;0.0818071019753;villages_0_SpatialJoin2.shp;;;;TIKA MAREL;;;HIMACHALPRADESH;77633;HIMACHALPRADESH;2;HP;Himachal Pradesh
38783;3.86161259474e-05;0.0247823241183;villages_0_SpatialJoin2.shp;;;;BAGUWAL;;;HIMACHALPRADESH;77702;HIMACHALPRADESH;2;HP;Himachal Pradesh
38806;7.04293636562e-05;0.0339536145145;villages_0_SpatialJoin2.shp;;;;BINEWAL;;;HIMACHALPRADESH;77725;HIMACHALPRADESH;2;HP;Himachal Pradesh
0;0.000180455404469;0.0745053165269;missing_name_HIMACHALPRADESH.shp;;;;R F;;;HIMACHALPRADESH;448966;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
1;0.000859574316343;0.267849702687;missing_name_HIMACHALPRADESH.shp;;;;KALSI RESERVED FOREST;;;HIMACHALPRADESH;448967;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
2;5.89283684492e-05;0.0318704235361;missing_name_HIMACHALPRADESH.shp;;;;THARTA;;;HIMACHALPRADESH;448968;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
3;0.000223067992407;0.061458857105;missing_name_HIMACHALPRADESH.shp;;;;MANWAN;;;HIMACHALPRADESH;448969;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
4;4.08987085867e-05;0.0282602514269;missing_name_HIMACHALPRADESH.shp;;;;R F;;;HIMACHALPRADESH;448970;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
5;6.72697134863e-05;0.0436552561086;missing_name_HIMACHALPRADESH.shp;;;;BURAILA;;;HIMACHALPRADESH;448971;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
6;0.000450745625362;0.128083109531;missing_name_HIMACHALPRADESH.shp;;;;KAWA KHERA;;;HIMACHALPRADESH;448972;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
7;0.00021788487231;0.0625771925799;missing_name_HIMACHALPRADESH.shp;;;;FEDIZ;;;HIMACHALPRADESH;448973;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
8;0.000341688079446;0.0951298336509;missing_name_HIMACHALPRADESH.shp;;;;WEST YAMUNA RF;;;HIMACHALPRADESH;448974;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
9;0.000294701978879;0.0792926832306;missing_name_HIMACHALPRADESH.shp;;;;BHIMAWALA;;;HIMACHALPRADESH;448975;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
10;0.000160145520408;0.0573631684871;missing_name_HIMACHALPRADESH.shp;;;;BABUGARH;;;HIMACHALPRADESH;448976;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
11;0.00054755396898;0.172290490907;missing_name_HIMACHALPRADESH.shp;;;;NAWABGARH;;;HIMACHALPRADESH;448977;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
12;6.63581346894e-05;0.0443736442501;missing_name_HIMACHALPRADESH.shp;;;;DAKPATTHAR;;;HIMACHALPRADESH;448978;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
13;8.09323684834e-05;0.0537525052174;missing_name_HIMACHALPRADESH.shp;;;;R F;;;HIMACHALPRADESH;448979;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
14;0.000563038388516;0.228681048011;missing_name_HIMACHALPRADESH.shp;;;;DEOGHAR RF;;;HIMACHALPRADESH;448980;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
15;0.00150888561676;0.205470709772;missing_name_HIMACHALPRADESH.shp;;;;DEOGHAR RESERVED FOREST;;;HIMACHALPRADESH;448981;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
16;3.57608578669e-05;0.0339401523943;missing_name_HIMACHALPRADESH.shp;;;;SEWAGAON;;;HIMACHALPRADESH;448982;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
17;0.00120695153707;0.203877076111;missing_name_HIMACHALPRADESH.shp;;;;CHAK SADHU;;;HIMACHALPRADESH;448983;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
18;0.000287614190998;0.0820997772318;missing_name_HIMACHALPRADESH.shp;;;;TIKA CHANOLA;;;HIMACHALPRADESH;448984;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
19;0.000174123131597;0.0696784779139;missing_name_HIMACHALPRADESH.shp;;;;TIKA NAGROTA;;;HIMACHALPRADESH;448985;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
20;0.000133349006205;0.0517284745239;missing_name_HIMACHALPRADESH.shp;;;;TIKA  DADUI;;;HIMACHALPRADESH;448986;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
21;7.99343352534e-05;0.0372240799559;missing_name_HIMACHALPRADESH.shp;;;;TIKA RAHOG;;;HIMACHALPRADESH;448987;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
22;0.000114042900089;0.0460668641176;missing_name_HIMACHALPRADESH.shp;;;;TIKA GHURIAH;;;HIMACHALPRADESH;448988;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
23;0.000139859623694;0.0541840465467;missing_name_HIMACHALPRADESH.shp;;;;SIALI DHARPF;;;HIMACHALPRADESH;448989;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
24;0.000194219584778;0.0632495975694;missing_name_HIMACHALPRADESH.shp;;;;TIKA DHARWARA;;;HIMACHALPRADESH;448990;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
25;0.000157302996631;0.0687398846516;missing_name_HIMACHALPRADESH.shp;;;;TIKA GARHALA;;;HIMACHALPRADESH;448991;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
26;0.000141634673464;0.096755682177;missing_name_HIMACHALPRADESH.shp;;;;BHANGURIKHAR;;;HIMACHALPRADESH;448992;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
27;0.000187319965991;0.060404231572;missing_name_HIMACHALPRADESH.shp;;;;DHAKLUTIKAR PF;;;HIMACHALPRADESH;448993;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
28;0.000170079314844;0.0643848730787;missing_name_HIMACHALPRADESH.shp;;;;TIKA THALALAHRI;;;HIMACHALPRADESH;448994;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
29;0.000522779111352;0.147715986917;missing_name_HIMACHALPRADESH.shp;;;;BHADROIA;;;HIMACHALPRADESH;448995;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
