index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
2090;0.00199242717232;0.297822368478;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547676;villages_01.shp;1;JK;Jammu & Kashmir
2091;0.000294621800381;0.132796206623;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547677;villages_01.shp;1;JK;Jammu & Kashmir
2092;0.000101275254102;0.0442814148101;villages_01.shp;007;Taraf Manjali (OG);00030;BASEN;01;001962;;547678;villages_01.shp;1;JK;Jammu & Kashmir
2093;5.52515658166e-05;0.0598845481166;villages_01.shp;007;Taraf Manjali (OG);00030;ABHAIPUR;01;001962;;547679;villages_01.shp;1;JK;Jammu & Kashmir
2094;0.000540351622225;0.123775147287;villages_01.shp;007;Taraf Manjali (OG);00030;NAGADAND;01;001962;;547680;villages_01.shp;1;JK;Jammu & Kashmir
2095;0.00113277353563;0.188292957662;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547681;villages_01.shp;1;JK;Jammu & Kashmir
2096;0.000459282914171;0.0862468687161;villages_01.shp;007;Taraf Manjali (OG);00030;BINDHIYACHAL;01;001962;;547682;villages_01.shp;1;JK;Jammu & Kashmir
2097;0.000127416969872;0.0627390451117;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547683;villages_01.shp;1;JK;Jammu & Kashmir
2098;0.00194297651295;0.315934628775;villages_01.shp;007;Taraf Manjali (OG);00030;P F;01;001962;;547684;villages_01.shp;1;JK;Jammu & Kashmir
2099;0.000243073581103;0.0589875967017;villages_01.shp;007;Taraf Manjali (OG);00030;PHULCHUHI;01;001962;;547685;villages_01.shp;1;JK;Jammu & Kashmir
2100;0.000911304108172;0.133745866337;villages_01.shp;007;Taraf Manjali (OG);00030;RAMPA;01;001962;;547686;villages_01.shp;1;JK;Jammu & Kashmir
2101;0.000223615722588;0.104798617389;villages_01.shp;007;Taraf Manjali (OG);00030;PARWATIPUR P F;01;001962;;547687;villages_01.shp;1;JK;Jammu & Kashmir
2102;0.000355018900054;0.106604482141;villages_01.shp;007;Taraf Manjali (OG);00030;CHENDRA;01;001962;;547688;villages_01.shp;1;JK;Jammu & Kashmir
2103;6.79520764268e-05;0.0441653816053;villages_01.shp;007;Taraf Manjali (OG);00030;JAMRI;01;001962;;547689;villages_01.shp;1;JK;Jammu & Kashmir
2104;0.000190203442304;0.0853950591262;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547690;villages_01.shp;1;JK;Jammu & Kashmir
2105;0.000585780971703;0.104259601605;villages_01.shp;007;Taraf Manjali (OG);00030;BARBASPUR NORTH RF;01;001962;;547691;villages_01.shp;1;JK;Jammu & Kashmir
2106;0.000173608500096;0.0637364475901;villages_01.shp;007;Taraf Manjali (OG);00030;HATHPATKA;01;001962;;547692;villages_01.shp;1;JK;Jammu & Kashmir
2107;0.000538645443613;0.198422885227;villages_01.shp;007;Taraf Manjali (OG);00030;RANPUR;01;001962;;547693;villages_01.shp;1;JK;Jammu & Kashmir
2108;0.000384446570225;0.158214580465;villages_01.shp;007;Taraf Manjali (OG);00030;RF;01;001962;;547694;villages_01.shp;1;JK;Jammu & Kashmir
2109;0.000725817071127;0.232527009292;villages_01.shp;007;Taraf Manjali (OG);00030;PENDRAKHI RF;01;001962;;547695;villages_01.shp;1;JK;Jammu & Kashmir
2110;7.22655333243e-05;0.0581203081961;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547696;villages_01.shp;1;JK;Jammu & Kashmir
2111;0.000571216872088;0.155455122376;villages_01.shp;007;Taraf Manjali (OG);00030;PILKHA PF;01;001962;;547697;villages_01.shp;1;JK;Jammu & Kashmir
