index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
5102;0.000407157217245;0.0941440686118;villages_06.shp;070;Sullar (174);00359;SULHAR;06;057425;;492439;villages_06.shp;6;HR;Haryana
5103;0.000132931421636;0.0543078127251;villages_06.shp;070;Sherpur (5);00360;SHERPUR;06;057576;;492440;villages_06.shp;6;HR;Haryana
5104;0.000363067518886;0.0873096000955;villages_06.shp;070;Salarheri (128);00359;SALARHERI;06;057395;;492441;villages_06.shp;6;HR;Haryana
5105;0.000592636361917;0.167041540843;villages_06.shp;070;Zafarpur (8);00360;ZAFARPUR;06;057579;;492442;villages_06.shp;6;HR;Haryana
5106;0.000143425221921;0.0584546457934;villages_06.shp;070;Laha (72);00360;LAHA;06;057554;;492443;villages_06.shp;6;HR;Haryana
5107;0.000420499045219;0.1054284983;villages_06.shp;070;Nurhad (3);00360;NURHAD;06;057572;;492444;villages_06.shp;6;HR;Haryana
5108;0.00109018922301;0.179621462445;villages_06.shp;070;Balana (173);00359;BALANA;06;057368;;492445;villages_06.shp;6;HR;Haryana
5109;0.000751600036573;0.135030789301;villages_06.shp;070;Gola (16);00360;GOLA;06;057560;;492446;villages_06.shp;6;HR;Haryana
5110;0.000465348995947;0.117236337661;villages_06.shp;070;Dhurkra (118);00359;DHURKARA;06;057365;;492447;villages_06.shp;6;HR;Haryana
5111;0.00022924862603;0.0619475210402;villages_06.shp;070;Nakhrauli (114);00358;NAKHRAULI;06;057335;;492448;villages_06.shp;6;HR;Haryana
5112;0.00029135865153;0.0752366843214;villages_06.shp;070;Sapehra (66);00359;SAPERA;06;057389;;492449;villages_06.shp;6;HR;Haryana
5113;0.000197137056205;0.071680026855;villages_06.shp;070;Shahpur (129);00358;SHAHPUR;06;057333;;492450;villages_06.shp;6;HR;Haryana
5114;0.000120271688725;0.0503481193199;villages_06.shp;070;Shadipur (19);00360;SHADIPUR;06;057557;;492451;villages_06.shp;6;HR;Haryana
5115;0.000195484895709;0.059928920903;villages_06.shp;070;Budha Khera (112);00358;BUDDHA KHERA;06;057337;;492452;villages_06.shp;6;HR;Haryana
5116;0.000225734533519;0.0726749530662;villages_06.shp;070;Rajpura (284);00358;RAJPURA;06;057209;;492453;villages_06.shp;6;HR;Haryana
5117;8.96237457938e-05;0.0413580959017;villages_06.shp;070;Surgal (131);00358;SURGAL;06;057325;;492454;villages_06.shp;6;HR;Haryana
5118;0.000216279578699;0.0705724425975;villages_06.shp;070;Jandli (Part) (113) (CT);00359;JANDLI;06;057510;;492455;villages_06.shp;6;HR;Haryana
5119;0.000172308225816;0.0554555608136;villages_06.shp;070;Shakarpura (127);00358;SHAKARPURA;06;057331;;492456;villages_06.shp;6;HR;Haryana
5120;0.000340333277031;0.0986849092557;villages_06.shp;070;Bari Rasaur (92);00358;BARI RASAUR;06;057300;;492457;villages_06.shp;6;HR;Haryana
5121;0.000385175348584;0.083438201645;villages_06.shp;070;Husaini (Part)(308);00358;HUSAINI;06;057278;;492458;villages_06.shp;6;HR;Haryana
5122;0.000279999793491;0.083012924249;villages_06.shp;069;Tibbi (220);00357;TIBBI;06;057107;;492459;villages_06.shp;6;HR;Haryana
5123;3.56958798153e-05;0.0391162423248;villages_06.shp;070;Nek Nawan (108);00358;NEKNANWAN;06;057315;;492460;villages_06.shp;6;HR;Haryana
5124;9.76223306505e-05;0.0473687301469;villages_06.shp;070;Naggal (102);00359;NAGAL;06;057379;;492461;villages_06.shp;6;HR;Haryana
5125;0.000476205933681;0.0912043369608;villages_06.shp;070;Thakar Pura (15);00360;KALALHATTI;06;057563;;492462;villages_06.shp;6;HR;Haryana
5126;9.16851021236e-05;0.0415802674012;villages_06.shp;070;Khaspur (266);00359;KHWASPUR;06;057440;;492463;villages_06.shp;6;HR;Haryana
5127;0.000321647456568;0.0779934757776;villages_06.shp;070;Khera (281);00359;KHAIRA;06;057435;;492464;villages_06.shp;6;HR;Haryana
